time,velocity,filteredVelocity,acceleration,output,target

started sylib daemon
6839,2316.732682,2324.992579,-0.385782,9106.947103
6859,2317.295321,2323.294806,0.369766,9115.435972
6879,2340.307889,2323.606364,1.376239,9113.878180
6899,2337.939224,2325.924455,-0.106192,9102.287726
6919,2331.299800,2328.947118,0.046884,9087.174408
6939,2315.594720,2328.562983,-0.359546,9089.095086
6959,2305.223323,2325.094088,-0.120427,9106.439560
6979,2304.619520,2319.965862,0.662015,9132.080692
6999,2331.936983,2317.976103,1.569235,9142.029484
7019,2355.052215,2321.583272,1.036299,9123.993639
7039,2347.676154,2328.408291,-0.330683,9089.868547
7059,2337.729921,2333.785803,-0.101366,9062.980983
7079,2324.916268,2334.450062,-0.574460,9059.659688
7099,2316.454326,2331.815044,-0.379365,9072.834782
7119,2322.186692,2328.470531,0.256993,9089.557347
7139,2337.292766,2327.429371,0.677233,9094.763143
7159,2341.023276,2329.200560,-0.177296,9085.907200
7179,2327.091150,2330.940392,-0.624603,9077.208040
7199,2306.570080,2329.058274,-0.919998,9086.618628
7219,2299.263587,2323.540792,0.016978,9114.206040
7239,2305.758995,2317.478554,0.635743,9144.517228
7259,2338.934786,2316.434988,2.176417,9149.735059
7279,2364.748652,2322.204492,0.812742,9120.887542
7299,2347.834223,2330.443144,-1.102848,9079.694279
7319,2331.588996,2335.510201,-0.728304,9054.358995
7339,2332.181399,2335.857141,0.026559,9052.624297
7359,2326.327302,2333.999998,-0.606992,9061.910008
7379,2328.706656,2332.399999,0.106671,9069.910005
7399,2335.353140,2331.579999,-0.046568,9074.010004
7419,2328.421872,2331.205999,-0.655284,9075.880003
7439,2323.844567,2330.444200,-0.549751,9079.689002
7459,2309.501279,2327.310940,-0.987579,9095.355301
7479,2301.199307,2322.417658,-0.027651,9119.821711
7499,2313.282627,2317.992360,1.230802,9141.948198
7519,2332.582773,2317.194652,1.554346,9145.936738
7539,2355.478685,2322.036257,1.026466,9121.728717
7559,2346.787671,2328.725380,-1.078719,9088.283102
7579,2330.897869,2333.207766,-0.712370,9065.871171
7599,2325.479678,2333.345436,-0.587450,9065.182820
7619,2316.826393,2330.441805,-0.387943,9079.700974
7639,2333.752905,2328.709264,0.758847,9088.363682
7659,2344.930918,2329.396485,0.501131,9084.927577
7679,2340.992202,2332.277539,-0.176580,9070.522304
7699,2327.070629,2333.694277,-0.624130,9063.438613
7719,2306.556528,2330.885994,-0.919685,9077.480029
7739,2299.254638,2324.820196,0.017185,9107.809020
7759,2305.753085,2318.374137,0.635880,9140.039314
7779,2338.930884,2317.061896,2.176507,9146.600520
7799,2353.425570,2321.543327,0.305282,9124.193364
7819,2346.601942,2328.780329,-0.305916,9088.008355
7839,2330.775216,2333.046230,-0.709542,9066.678848
7859,2326.568797,2333.332361,0.155961,9065.248194
7879,2322.620825,2331.132653,-0.521537,9076.246736
7899,2326.258955,2329.192857,0.163104,9085.945715
7919,2345.057220,2329.735000,0.498219,9083.235000
7939,2341.075611,2332.014500,-0.178503,9071.837500
7959,2327.125711,2333.710150,-0.625400,9063.359250
7979,2306.592903,2330.997105,-0.920524,9076.924475
7999,2293.033348,2324.297973,-0.607900,9110.420133
8019,2312.965145,2318.108581,1.238122,9141.367093
8039,2359.184079,2319.076007,2.991214,9136.529965
8059,2358.212808,2326.253205,-1.823304,9100.643975
8079,2327.521546,2332.777243,-2.016929,9068.023783
8099,2331.397868,2334.544070,0.141841,9059.189648
8119,2324.553500,2332.380849,0.643434,9070.005754
8139,2314.138884,2329.566594,1.406674,9084.077028
8159,2332.903094,2327.696616,2.474379,9093.426919
8179,2355.422583,2329.487631,0.824028,9084.471843
8199,2348.824863,2334.141342,-1.135304,9061.203290
8219,2310.297881,2335.198939,-3.197534,9055.915303
8239,2263.181366,2326.739258,-1.456686,9098.213712
8259,2279.603230,2313.917480,1.494787,9162.322599
8279,2337.672442,2307.642236,2.124855,9193.698819
8299,2401.475949,2317.049565,2.334683,9146.662173
8319,2372.297021,2332.934696,-2.855472,9067.236521
8339,2324.076652,2342.754287,-1.764469,9018.138565
8359,2308.018106,2340.328001,-0.587611,9030.269995
8379,2310.805499,2332.429601,-0.791886,9069.761997
8399,2311.733769,2325.600720,-0.859915,9103.906398
8419,2348.372686,2324.820504,1.340683,9107.807478
8439,2346.477077,2327.874353,-0.963245,9092.538235
8459,2337.710517,2332.612047,-0.320784,9068.849764
8479,2298.461259,2330.928433,-2.330082,9077.267835
8499,2270.121079,2322.149903,-0.079644,9121.160485
8519,2275.193219,2309.804932,0.571936,9182.885339
8539,2301.183795,2301.463453,1.509748,9224.592737
8559,2346.063781,2303.224417,2.012054,9215.787916
8579,2345.645405,2311.457092,-1.052383,9174.624541
8599,2330.143533,2320.119964,-0.694978,9131.310179
8619,2331.226838,2324.683975,0.048567,9108.490125
8639,2331.942236,2326.478782,0.032073,9099.516088
8659,2361.300995,2330.835148,1.660750,9077.734261
8679,2367.028335,2337.484603,-0.776859,9044.486983
8699,2349.339690,2343.939222,-1.137557,9012.213888
8719,2337.658378,2346.057456,-0.868237,9001.622722
8739,2323.698904,2343.140219,-1.314914,9016.208905
8759,2293.009387,2335.498153,-1.375868,9054.419234
8779,2296.553622,2326.048707,0.847979,9101.666464
8799,2326.610386,2319.734095,1.692043,9133.239524
8819,2397.792017,2325.713867,2.604662,9103.340667
8839,2356.972931,2335.899707,-4.175288,9052.411467
8859,2318.973360,2342.229795,-1.390472,9020.761027
8879,2314.453863,2338.360856,-1.059258,9040.105719
8899,2304.813485,2330.452599,-0.352759,9079.647003
8919,2315.700259,2324.616820,1.292248,9108.825902
8939,2355.655599,2324.631774,3.249800,9108.751132
8959,2354.864439,2329.642242,0.864932,9083.698792
8979,2332.368434,2334.849569,0.070713,9057.662154
8999,2288.546940,2331.794698,-1.603506,9072.936508
9019,2273.953326,2321.556289,-0.534006,9124.128556
9039,2305.423082,2311.689402,2.045416,9173.462989
9059,2412.968663,2317.182582,3.935284,9145.997092
9079,2413.289911,2335.027807,-0.973957,9056.770965
9099,2359.960803,2352.919465,-1.951407,8967.312675
9119,2325.930370,2356.743625,0.542530,8948.191873
9139,2322.732691,2350.320538,0.776873,8980.307311
9159,2307.570535,2340.624376,-0.554810,9028.788118
9179,2302.521171,2331.537064,-0.184765,9074.224682
9199,2337.169392,2326.675944,2.161722,9098.530278
9219,2364.978639,2328.973161,0.123708,9087.044194
9239,2329.774731,2333.281213,-2.182055,9065.503936
9259,2273.585922,2329.896849,-2.949930,9082.425755
9279,2246.738416,2315.727794,-0.982398,9153.271029
9299,2296.359860,2302.509456,2.709618,9219.362720
9319,2351.396853,2301.056619,1.120576,9226.626904
9339,2380.811097,2313.439633,1.406268,9164.711833
9359,2343.182598,2326.807743,-3.164657,9097.871283
9379,2314.380847,2332.465420,-1.053907,9069.582898
9399,2312.924446,2329.625794,-0.947174,9083.781029
9419,2298.342176,2323.138056,-2.321355,9116.219720
9439,2321.680434,2319.296639,0.853988,9135.426804
9459,2351.685166,2320.507647,1.097926,9129.371763
9479,2339.444936,2325.455353,-0.447892,9104.633234
9499,2313.136115,2328.118747,-0.962686,9091.316264
9519,2282.142114,2323.083123,-1.134125,9116.494385
9539,2280.169354,2313.658186,0.457208,9163.619069
9559,2293.149453,2305.060730,0.926464,9206.606348
9579,2324.362325,2303.242511,1.743873,9215.697444
9599,2343.804714,2308.269758,0.527096,9190.561211
9619,2339.078357,2316.388830,-0.900976,9149.965848
9639,2325.806755,2322.172181,-0.594991,9121.049093
9659,2322.117584,2324.120527,-0.509935,9111.307365
9679,2314.606117,2322.984369,-0.336753,9116.988156
9699,2326.041357,2322.289058,0.168121,9120.464709
9719,2333.593017,2322.902341,-0.005987,9117.398296
9739,2361.221029,2328.031639,0.894073,9091.751807
9759,2360.730215,2335.022147,-1.400173,9056.799265
9779,2316.294186,2338.215503,-2.681235,9040.832486
9799,2299.439928,2334.250852,-0.755608,9060.655740
9819,2310.950642,2326.475596,0.516047,9099.532018
9839,2358.239356,2325.232917,3.060448,9105.745413
9859,2371.995446,2331.563042,-0.390522,9074.094789
