


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.6.0     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Nov  8 2022 18:39:33     Directory:  V5/VexV5-UTG/VexV5-UTG


time,vexVelocity,filteredVelocity,rawVelocity,acceleration,emaGain,voltageOut,deltaTime,vexDeltaTime,deltaTicks
26140,1211.000000,1189.232370,1200.000000,0.059820,0.158973,12000.000000,20,20,24
26160,1211.000000,1190.309133,1200.000000,0.053838,0.158076,12000.000000,20,20,24
26180,1198.000000,1191.278220,1200.000000,0.048454,0.157268,12000.000000,20,20,24
26200,1216.000000,1192.150398,1200.000000,0.043609,0.156541,12000.000000,20,20,24
26220,1196.000000,1192.935358,1200.000000,0.039248,0.155887,12000.000000,20,20,24
26240,1223.000000,1193.641822,1200.000000,0.035323,0.155298,12000.000000,20,20,24
26260,1189.000000,1194.277640,1200.000000,0.031791,0.154769,12000.000000,20,20,24
26280,1190.000000,1194.849876,1200.000000,0.028612,0.154292,12000.000000,20,20,24
26300,1244.000000,1195.364888,1200.000000,0.025751,0.153863,12000.000000,20,20,24
26320,1127.000000,1195.828399,1200.000000,0.023176,0.153476,12000.000000,20,20,24
26340,1239.000000,1196.245559,1200.000000,0.020858,0.153129,12000.000000,20,20,24
26360,1218.000000,1198.287670,1250.000000,0.102106,0.165316,12000.000000,20,20,25
26380,1171.000000,1200.125570,1200.000000,0.091895,0.163784,12000.000000,20,20,24
26400,1224.000000,1201.779680,1200.000000,0.082705,0.162406,12000.000000,20,20,24
26420,1195.000000,1203.268378,1250.000000,0.074435,0.161165,12000.000000,20,20,25
26440,1212.000000,1204.608207,1200.000000,0.066991,0.160049,12000.000000,20,20,24
26460,1219.000000,1205.814053,1200.000000,0.060292,0.159044,12000.000000,20,20,24
26480,1213.000000,1205.232648,1200.000000,-0.029070,0.154361,12000.000000,20,20,24
26500,1230.000000,1204.709383,1200.000000,-0.026163,0.153924,12000.000000,20,20,24
26520,1235.000000,1204.238445,1200.000000,-0.023547,0.153532,12000.000000,20,20,24
26540,1208.000000,1203.814600,1200.000000,-0.021192,0.153179,12000.000000,20,20,24
26560,1227.000000,1205.099807,1250.000000,0.064260,0.159639,12000.000000,20,20,25
26580,1248.000000,1206.256493,1200.000000,0.057834,0.158675,12000.000000,20,20,24
26600,1214.000000,1208.964177,1250.000000,0.135384,0.170308,12000.000000,20,20,25
26620,1179.000000,1209.734426,1200.000000,0.038512,0.155777,12000.000000,20,20,24
26640,1250.000000,1210.427650,1200.000000,0.034661,0.155199,12000.000000,20,20,24
26660,1220.000000,1211.051552,1250.000000,0.031195,0.154679,12000.000000,20,20,25
26680,1232.000000,1211.613063,1200.000000,0.028076,0.154211,12000.000000,20,20,24
26700,1208.000000,1213.785090,1250.000000,0.108601,0.166290,12000.000000,20,20,25
26720,1206.000000,1214.073248,1200.000000,0.014408,0.152161,12000.000000,20,20,24
26740,1238.000000,1214.332590,1200.000000,0.012967,0.151945,12000.000000,20,20,24
26760,1228.000000,1214.565997,1250.000000,0.011670,0.151751,12000.000000,20,20,25
26780,1240.000000,1214.776064,1200.000000,0.010503,0.151576,12000.000000,20,20,24
26800,1272.000000,1216.631791,1250.000000,0.092786,0.163918,12000.000000,20,20,25
26820,1189.000000,1216.635279,1200.000000,0.000174,0.150026,12000.000000,20,20,24
26840,1208.000000,1218.305084,1250.000000,0.083490,0.162524,12000.000000,20,20,25
26860,1229.000000,1219.807909,1250.000000,0.075141,0.161271,12000.000000,20,20,25
26880,1246.000000,1221.160452,1200.000000,0.067627,0.160144,12000.000000,20,20,24
26900,1237.000000,1222.377740,1250.000000,0.060864,0.159130,12000.000000,20,20,25
26920,1220.000000,1221.806632,1200.000000,-0.028555,0.154283,12000.000000,20,20,24
26940,1252.000000,1222.959303,1250.000000,0.057634,0.158645,12000.000000,20,20,25
26960,1215.000000,1223.996706,1250.000000,0.051870,0.157781,12000.000000,20,20,25
26980,1228.000000,1226.597035,1250.000000,0.130016,0.169502,12000.000000,20,20,25
27000,1258.000000,1227.270665,1200.000000,0.033681,0.155052,12000.000000,20,20,24
27020,1206.000000,1227.876932,1250.000000,0.030313,0.154547,12000.000000,20,20,25
27040,1244.000000,1228.422572,1250.000000,0.027282,0.154092,12000.000000,20,20,25
27060,1219.000000,1228.913648,1200.000000,0.024554,0.153683,12000.000000,20,20,24
27080,1247.000000,1229.355617,1250.000000,0.022098,0.153315,12000.000000,20,20,25
27100,1220.000000,1229.753388,1250.000000,0.019889,0.152983,12000.000000,20,20,25
27120,1241.000000,1231.778049,1250.000000,0.101233,0.165185,12000.000000,20,20,25
27140,1237.000000,1233.600244,1250.000000,0.091110,0.163666,12000.000000,20,20,25
27160,1227.000000,1233.573553,1200.000000,-0.001335,0.150200,12000.000000,20,20,24
27180,1283.000000,1233.549531,1250.000000,-0.001201,0.150180,12000.000000,20,20,25
27200,1224.000000,1233.527912,1250.000000,-0.001081,0.150162,12000.000000,20,20,25
27220,1239.000000,1235.175120,1250.000000,0.082360,0.162354,12000.000000,20,20,25
27240,1234.000000,1236.657608,1250.000000,0.074124,0.161119,12000.000000,20,20,25
27260,1235.000000,1236.325181,1200.000000,-0.016621,0.152493,12000.000000,20,20,24
27280,1247.000000,1237.692663,1300.000000,0.068374,0.160256,12000.000000,20,20,26
27300,1203.000000,1238.923396,1250.000000,0.061537,0.159231,12000.000000,20,20,25
27320,1249.000000,1241.697724,1250.000000,0.138716,0.170807,12000.000000,20,20,25
27340,1263.000000,1240.861284,1200.000000,-0.041822,0.156273,12000.000000,20,20,24
27360,1233.000000,1240.108489,1250.000000,-0.037640,0.155646,12000.000000,20,20,25
27380,1261.000000,1241.097640,1300.000000,0.049458,0.157419,12000.000000,20,20,26
27400,1215.000000,1243.654543,1250.000000,0.127845,0.169177,12000.000000,20,20,25
27420,1245.000000,1245.955755,1250.000000,0.115061,0.167259,12000.000000,20,20,25
27440,1227.000000,1246.360180,1250.000000,0.020221,0.153033,12000.000000,20,20,25
27460,1265.000000,1245.057495,1200.000000,-0.065134,0.159770,12000.000000,20,20,24
27480,1247.000000,1245.551746,1300.000000,0.024713,0.153707,12000.000000,20,20,26
27500,1229.000000,1245.996571,1250.000000,0.022241,0.153336,12000.000000,20,20,25
27520,1280.000000,1248.063581,1250.000000,0.103350,0.165503,12000.000000,20,20,25
27540,1233.000000,1248.257223,1250.000000,0.009682,0.151452,12000.000000,20,20,25
27560,1278.000000,1248.431500,1250.000000,0.008714,0.151307,12000.000000,20,20,25
27580,1252.000000,1250.255017,1300.000000,0.091176,0.163676,12000.000000,20,20,26
27600,1249.000000,1251.896182,1250.000000,0.082058,0.162309,12000.000000,20,20,25
27620,1267.000000,1253.373230,1250.000000,0.073852,0.161078,12000.000000,20,20,25
27640,1234.000000,1253.035907,1250.000000,-0.016866,0.152530,12000.000000,20,20,25
27660,1292.000000,1252.732317,1250.000000,-0.015180,0.152277,12000.000000,20,20,25
27680,1247.000000,1254.125752,1300.000000,0.069672,0.160451,12000.000000,20,20,26
27700,1278.000000,1255.379843,1250.000000,0.062705,0.159406,12000.000000,20,20,25
27720,1271.000000,1256.508526,1250.000000,0.056434,0.158465,12000.000000,20,20,25
27740,1283.000000,1257.524340,1300.000000,0.050791,0.157619,12000.000000,20,20,26
27760,1288.000000,1260.105239,1300.000000,0.129045,0.169357,12000.000000,20,20,26
27780,1237.000000,1262.428048,1250.000000,0.116140,0.167421,12000.000000,20,20,25
27800,1278.000000,1262.851910,1250.000000,0.021193,0.153179,12000.000000,20,20,25
27820,1250.000000,1263.233386,1300.000000,0.019074,0.152861,12000.000000,20,20,26
27840,1275.000000,1263.576714,1250.000000,0.017166,0.152575,12000.000000,20,20,25
27860,1303.000000,1263.885709,1250.000000,0.015450,0.152317,12000.000000,20,20,25
27880,1297.000000,1264.163805,1300.000000,0.013905,0.152086,12000.000000,20,20,26
27900,1290.000000,1264.414091,1250.000000,0.012514,0.151877,12000.000000,20,20,25
27920,1279.000000,1265.639349,1280.000000,0.061263,0.159189,12000.000000,25,20,32
27940,1278.000000,1266.742080,1300.000000,0.055137,0.158270,12000.000000,20,20,26
27960,1241.000000,1267.734539,1250.000000,0.049623,0.157443,12000.000000,20,20,25
27980,1335.000000,1269.294419,1300.000000,0.077994,0.161699,12000.000000,20,20,26
28000,1282.000000,1270.698310,1300.000000,0.070195,0.160529,12000.000000,20,20,26
28020,1310.000000,1271.961812,1250.000000,0.063175,0.159476,12000.000000,20,20,25
28040,1289.000000,1273.098964,1300.000000,0.056858,0.158529,12000.000000,20,20,26
28060,1257.000000,1272.455735,1250.000000,-0.032161,0.154824,12000.000000,20,20,25
28080,1283.000000,1273.543495,1300.000000,0.054388,0.158158,12000.000000,20,20,26
28100,1239.000000,1274.522478,1300.000000,0.048949,0.157342,12000.000000,20,20,26
28120,1326.000000,1275.403564,1250.000000,0.044054,0.156608,12000.000000,20,20,25
28140,1314.000000,1276.196541,1300.000000,0.039649,0.155947,12000.000000,20,20,26
28160,1272.000000,1276.910220,1300.000000,0.035684,0.155353,12000.000000,20,20,26
28180,1275.000000,1277.552531,1250.000000,0.032116,0.154817,12000.000000,20,20,25
28200,1267.000000,1278.130612,1300.000000,0.028904,0.154336,12000.000000,20,20,26
28220,1321.000000,1278.650884,1300.000000,0.026014,0.153902,12000.000000,20,20,26
28240,1210.000000,1279.119129,1250.000000,0.023412,0.153512,12000.000000,20,20,25
28260,1303.000000,1281.207216,1350.000000,0.104404,0.165661,12000.000000,20,20,27
28280,1294.000000,1281.419828,1250.000000,0.010631,0.151595,12000.000000,20,20,25
28300,1306.000000,1283.277845,1300.000000,0.092901,0.163935,12000.000000,20,20,26
28320,1294.000000,1283.283394,1300.000000,0.000277,0.150042,12000.000000,20,20,26
28340,1243.000000,1284.955054,1300.000000,0.083583,0.162537,12000.000000,20,20,26
28360,1308.000000,1286.459549,1300.000000,0.075225,0.161284,12000.000000,20,20,26
28380,1297.000000,1286.146927,1250.000000,-0.015631,0.152345,12000.000000,20,20,25
28400,1309.000000,1285.865568,1300.000000,-0.014068,0.152110,12000.000000,20,20,26
28420,1287.000000,1285.612344,1300.000000,-0.012661,0.151899,12000.000000,20,20,26
28440,1289.000000,1287.051110,1300.000000,0.071938,0.160791,12000.000000,20,20,26
28460,1319.000000,1288.345999,1300.000000,0.064744,0.159712,12000.000000,20,20,26
28480,1297.000000,1289.511399,1300.000000,0.058270,0.158741,12000.000000,20,20,26
28500,1287.000000,1290.560259,1300.000000,0.052443,0.157866,12000.000000,20,20,26
28520,1256.000000,1291.504233,1300.000000,0.047199,0.157080,12000.000000,20,20,26
28540,1330.000000,1292.353810,1300.000000,0.042479,0.156372,12000.000000,20,20,26
28560,1321.000000,1293.118429,1300.000000,0.038231,0.155735,12000.000000,20,20,26
28580,1303.000000,1293.806586,1300.000000,0.034408,0.155161,12000.000000,20,20,26
28600,1289.000000,1294.425927,1300.000000,0.030967,0.154645,12000.000000,20,20,26
28620,1311.000000,1294.983335,1300.000000,0.027870,0.154181,12000.000000,20,20,26
28640,1325.000000,1295.485001,1300.000000,0.025083,0.153762,12000.000000,20,20,26
28660,1301.000000,1295.936501,1300.000000,0.022575,0.153386,12000.000000,20,20,26
28680,1314.000000,1296.342851,1300.000000,0.020317,0.153048,12000.000000,20,20,26
28700,1253.000000,1298.375233,1350.000000,0.101619,0.165243,12000.000000,20,20,27
28720,1351.000000,1300.204376,1300.000000,0.091457,0.163719,12000.000000,20,20,26
28740,1285.000000,1301.850605,1300.000000,0.082311,0.162347,12000.000000,20,20,26
28760,1300.000000,1301.665545,1300.000000,-0.009253,0.151388,12000.000000,20,20,26
28780,1291.000000,1303.165657,1350.000000,0.075006,0.161251,12000.000000,20,20,27
28800,1285.000000,1304.515758,1300.000000,0.067505,0.160126,12000.000000,20,20,26
28820,1343.000000,1305.730849,1300.000000,0.060755,0.159113,12000.000000,20,20,26
28840,1297.000000,1305.157764,1300.000000,-0.028654,0.154298,12000.000000,20,20,26
28860,1310.000000,1304.641987,1300.000000,-0.025789,0.153868,12000.000000,20,20,26
28880,1313.000000,1305.844455,1350.000000,0.060123,0.159019,12000.000000,20,20,27
28900,1342.000000,1306.926676,1300.000000,0.054111,0.158117,12000.000000,20,20,26
28920,1366.000000,1309.567342,1350.000000,0.132033,0.169805,12000.000000,20,20,27
28940,1315.000000,1310.277275,1300.000000,0.035497,0.155324,12000.000000,20,20,26
28960,1305.000000,1310.916214,1300.000000,0.031947,0.154792,12000.000000,20,20,26
28980,1293.000000,1309.824592,1300.000000,-0.054581,0.158187,12000.000000,20,20,26
29000,1349.000000,1310.508800,1350.000000,0.034210,0.155132,12000.000000,20,20,27
29020,1335.000000,1311.124587,1300.000000,0.030789,0.154618,12000.000000,20,20,26
29040,1338.000000,1313.345461,1350.000000,0.111044,0.166657,12000.000000,20,20,27
29060,1286.000000,1313.677582,1300.000000,0.016606,0.152491,12000.000000,20,20,26
29080,1304.000000,1313.976490,1300.000000,0.014945,0.152242,12000.000000,20,20,26
29100,1323.000000,1314.245508,1350.000000,0.013451,0.152018,12000.000000,20,20,27
29120,1322.000000,1314.487624,1300.000000,0.012106,0.151816,12000.000000,20,20,26
29140,1350.000000,1316.372195,1350.000000,0.094229,0.164134,12000.000000,20,20,27
29160,1266.000000,1316.401642,1300.000000,0.001472,0.150221,12000.000000,20,20,26
29180,1335.000000,1318.094811,1350.000000,0.084658,0.162699,12000.000000,20,20,27
29200,1300.000000,1319.618663,1350.000000,0.076193,0.161429,12000.000000,20,20,27
29220,1365.000000,1320.990130,1300.000000,0.068573,0.160286,12000.000000,20,20,26
29240,1346.000000,1322.224451,1350.000000,0.061716,0.159257,12000.000000,20,20,27
29260,1311.000000,1321.668672,1300.000000,-0.027789,0.154168,12000.000000,20,20,26
29280,1317.000000,1322.835138,1350.000000,0.058323,0.158748,12000.000000,20,20,27
29300,1332.000000,1322.218291,1300.000000,-0.030842,0.154626,12000.000000,20,20,26
29320,1341.000000,1323.329795,1350.000000,0.055575,0.158336,12000.000000,20,20,27
29340,1329.000000,1324.330149,1350.000000,0.050018,0.157503,12000.000000,20,20,27
29360,1339.000000,1325.230468,1300.000000,0.045016,0.156752,12000.000000,20,20,26
29380,1326.000000,1326.040754,1350.000000,0.040514,0.156077,12000.000000,20,20,27
29400,1364.000000,1326.770012,1350.000000,0.036463,0.155469,12000.000000,20,20,27
29420,1362.000000,1329.093011,1350.000000,0.116150,0.167422,12000.000000,20,20,27
29440,1330.000000,1329.517043,1300.000000,0.021202,0.153180,12000.000000,20,20,26
29460,1338.000000,1329.898672,1350.000000,0.019081,0.152862,12000.000000,20,20,27
29480,1329.000000,1328.575472,1300.000000,-0.066160,0.159924,12000.000000,20,20,26
29500,1337.000000,1329.051258,1350.000000,0.023789,0.153568,12000.000000,20,20,27
29520,1323.000000,1329.479465,1350.000000,0.021410,0.153212,12000.000000,20,20,27
29540,1344.000000,1331.531519,1350.000000,0.102603,0.165390,12000.000000,20,20,27
29560,1326.000000,1333.378367,1350.000000,0.092342,0.163851,12000.000000,20,20,27
29580,1361.000000,1333.373864,1300.000000,-0.000225,0.150034,12000.000000,20,20,26
29600,1342.000000,1335.036477,1400.000000,0.083131,0.162470,12000.000000,20,20,28
29620,1355.000000,1334.866163,1300.000000,-0.008516,0.151277,12000.000000,20,20,26
29640,1368.000000,1336.379547,1350.000000,0.075669,0.161350,12000.000000,20,20,27
29660,1337.000000,1336.074925,1350.000000,-0.015231,0.152285,12000.000000,20,20,27
29680,1346.000000,1335.800766,1300.000000,-0.013708,0.152056,12000.000000,20,20,26
29700,1305.000000,1337.220689,1400.000000,0.070996,0.160649,12000.000000,20,20,28
29720,1340.000000,1336.831954,1300.000000,-0.019437,0.152916,12000.000000,20,20,26
29740,1321.000000,1338.148758,1350.000000,0.065840,0.159876,12000.000000,20,20,27
29760,1374.000000,1337.667216,1350.000000,-0.024077,0.153612,12000.000000,20,20,27
29780,1352.000000,1338.900494,1350.000000,0.061664,0.159250,12000.000000,20,20,27
29800,1355.000000,1340.010445,1350.000000,0.055498,0.158325,12000.000000,20,20,27
29820,1337.000000,1341.009400,1350.000000,0.049948,0.157492,12000.000000,20,20,27
29840,1339.000000,1341.908460,1350.000000,0.044953,0.156743,12000.000000,20,20,27
29860,1338.000000,1342.717614,1350.000000,0.040458,0.156069,12000.000000,20,20,27
29880,1348.000000,1343.445853,1350.000000,0.036412,0.155462,12000.000000,20,20,27
29900,1381.000000,1344.101268,1350.000000,0.032771,0.154916,12000.000000,20,20,27
29920,1324.000000,1344.691141,1350.000000,0.029494,0.154424,12000.000000,20,20,27
29940,1337.000000,1345.222027,1350.000000,0.026544,0.153982,12000.000000,20,20,27
29960,1316.000000,1345.699824,1350.000000,0.023890,0.153583,12000.000000,20,20,27
29980,1358.000000,1346.129842,1350.000000,0.021501,0.153225,12000.000000,20,20,27
30000,1370.000000,1346.516858,1350.000000,0.019351,0.152903,12000.000000,20,20,27
30020,1366.000000,1346.865172,1350.000000,0.017416,0.152612,12000.000000,20,20,27
30040,1380.000000,1347.178655,1350.000000,0.015674,0.152351,12000.000000,20,20,27
30060,1322.000000,1347.460789,1350.000000,0.014107,0.152116,12000.000000,20,20,27
30080,1334.000000,1347.714710,1350.000000,0.012696,0.151904,12000.000000,20,20,27
30100,1326.000000,1349.609906,1400.000000,0.094760,0.164214,12000.000000,20,20,28
30120,1382.000000,1351.315582,1350.000000,0.085284,0.162793,12000.000000,20,20,27
30140,1349.000000,1352.850690,1350.000000,0.076755,0.161513,12000.000000,20,20,27
30160,1375.000000,1352.565621,1350.000000,-0.014253,0.152138,12000.000000,20,20,27
30180,1352.000000,1352.309059,1350.000000,-0.012828,0.151924,12000.000000,20,20,27
30200,1343.000000,1352.078153,1350.000000,-0.011545,0.151732,12000.000000,20,20,27
30220,1337.000000,1353.537005,1400.000000,0.072943,0.160941,12000.000000,20,20,28
30240,1354.000000,1354.849971,1350.000000,0.065648,0.159847,12000.000000,20,20,27
30260,1380.000000,1356.031640,1350.000000,0.059083,0.158863,12000.000000,20,20,27
30280,1358.000000,1355.428476,1350.000000,-0.030158,0.154524,12000.000000,20,20,27
30300,1382.000000,1356.552295,1400.000000,0.056191,0.158429,12000.000000,20,20,28
30320,1326.000000,1357.563733,1350.000000,0.050572,0.157586,12000.000000,20,20,27
30340,1376.000000,1358.474026,1350.000000,0.045515,0.156827,12000.000000,20,20,27
30360,1350.000000,1357.959957,1360.000000,-0.025703,0.153856,12000.000000,25,20,34
30380,1380.000000,1359.163961,1400.000000,0.060200,0.159030,12000.000000,20,20,28
30400,1334.000000,1360.247565,1350.000000,0.054180,0.158127,12000.000000,20,20,27
30420,1360.000000,1360.889475,1350.000000,0.032096,0.154814,12000.000000,20,20,27
30440,1362.000000,1361.467194,1400.000000,0.028886,0.154333,12000.000000,20,20,28
30460,1408.000000,1361.987141,1350.000000,0.025997,0.153900,12000.000000,20,20,27
30480,1396.000000,1364.121761,1400.000000,0.106731,0.166010,12000.000000,20,20,28
30500,1374.000000,1364.376251,1350.000000,0.012725,0.151909,12000.000000,20,20,27
30520,1385.000000,1364.605293,1350.000000,0.011452,0.151718,12000.000000,20,20,27
30540,1326.000000,1363.144764,1350.000000,-0.073026,0.160954,12000.000000,20,20,27
30560,1363.000000,1363.496954,1400.000000,0.017610,0.152641,12000.000000,20,20,28
30580,1335.000000,1365.480592,1400.000000,0.099182,0.164877,12000.000000,20,20,28
30600,1361.000000,1367.265866,1350.000000,0.089264,0.163390,12000.000000,20,20,27
30620,1362.000000,1367.205946,1350.000000,-0.002996,0.150449,12000.000000,20,20,27
30640,1413.000000,1367.152018,1400.000000,-0.002696,0.150404,12000.000000,20,20,28
30660,1370.000000,1367.103483,1350.000000,-0.002427,0.150364,12000.000000,20,20,27
30680,1395.000000,1368.726468,1400.000000,0.081149,0.162172,12000.000000,20,20,28
30700,1361.000000,1370.187155,1400.000000,0.073034,0.160955,12000.000000,20,20,28
30720,1382.000000,1371.501772,1350.000000,0.065731,0.159860,12000.000000,20,20,27
30740,1378.000000,1372.684928,1400.000000,0.059158,0.158874,12000.000000,20,20,28
30760,1368.000000,1372.083102,1350.000000,-0.030091,0.154514,12000.000000,20,20,27
